MOL_ID	molecule_name	target_name
MOL000415	rutin	Superoxide dismutase [Cu-Zn]
MOL000415	rutin	Catalase
MOL000415	rutin	Interleukin-1 beta
MOL000415	rutin	Interleukin-8
MOL000415	rutin	Protein kinase C beta type
MOL000415	rutin	Arachidonate 5-lipoxygenase
MOL000415	rutin	3-hydroxy-3-methylglutaryl-coenzyme A reductase
MOL000415	rutin	Hyaluronan synthase 2
MOL000415	rutin	Glutathione S-transferase P
MOL000415	rutin	Type I iodothyronine deiodinase
MOL000415	rutin	C5a anaphylatoxin chemotactic receptor
MOL000415	rutin	Insulin
MOL000415	rutin	Low affinity immunoglobulin epsilon Fc receptor
MOL000415	rutin	Integrin beta-2
MOL000415	rutin	Thromboxane A2 receptor
MOL000417	Calycosin	Nitric oxide synthase, inducible
MOL000417	Calycosin	Prostaglandin G/H synthase 1
MOL000417	Calycosin	Estrogen receptor
MOL000417	Calycosin	Androgen receptor
MOL000417	Calycosin	Peroxisome proliferator activated receptor gamma
MOL000417	Calycosin	Prostaglandin G/H synthase 2
MOL000417	Calycosin	Retinoic acid receptor RXR-alpha
MOL000417	Calycosin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000417	Calycosin	Estrogen receptor beta
MOL000417	Calycosin	Dipeptidyl peptidase IV
MOL000417	Calycosin	Mitogen-activated protein kinase 14
MOL000417	Calycosin	Glycogen synthase kinase-3 beta
MOL000417	Calycosin	Heat shock protein HSP 90
MOL000417	Calycosin	Cell division protein kinase 2
MOL000417	Calycosin	Serine/threonine-protein kinase Chk1
MOL000417	Calycosin	mRNA of PKA Catalytic Subunit C-alpha
MOL000417	Calycosin	Trypsin-1
MOL000417	Calycosin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000417	Calycosin	Cyclin-A2
MOL000417	Calycosin	Nuclear receptor coactivator 2
MOL000417	Calycosin	Calmodulin
MOL000417	Calycosin	Beta-2 adrenergic receptor
MOL000422	kaempferol	Nitric oxide synthase, inducible
MOL000422	kaempferol	Prostaglandin G/H synthase 1
MOL000422	kaempferol	Androgen receptor
MOL000422	kaempferol	Peroxisome proliferator activated receptor gamma
MOL000422	kaempferol	Prostaglandin G/H synthase 2
MOL000422	kaempferol	Heat shock protein HSP 90
MOL000422	kaempferol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000422	kaempferol	mRNA of PKA Catalytic Subunit C-alpha
MOL000422	kaempferol	Nuclear receptor coactivator 2
MOL000422	kaempferol	Dipeptidyl peptidase IV
MOL000422	kaempferol	Trypsin-1
MOL000422	kaempferol	Progesterone receptor
MOL000422	kaempferol	Thrombin
MOL000422	kaempferol	Muscarinic acetylcholine receptor M1
MOL000422	kaempferol	Nitric-oxide synthase, endothelial
MOL000422	kaempferol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000422	kaempferol	Acetylcholinesterase
MOL000422	kaempferol	Sodium-dependent noradrenaline transporter
MOL000422	kaempferol	Muscarinic acetylcholine receptor M2
MOL000422	kaempferol	Alpha-1B adrenergic receptor
MOL000422	kaempferol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000422	kaempferol	DNA topoisomerase II
MOL000422	kaempferol	Coagulation factor VII
MOL000422	kaempferol	Calmodulin
MOL000422	kaempferol	Transcription factor p65
MOL000422	kaempferol	Inhibitor of nuclear factor kappa-B kinase subunit beta
MOL000422	kaempferol	RAC-alpha serine/threonine-protein kinase
MOL000422	kaempferol	Apoptosis regulator Bcl-2
MOL000422	kaempferol	Apoptosis regulator BAX
MOL000422	kaempferol	Tumor necrosis factor
MOL000422	kaempferol	Transcription factor AP-1
MOL000422	kaempferol	Activator of 90 kDa heat shock protein ATPase homolog 1
MOL000422	kaempferol	Caspase-3
MOL000422	kaempferol	Mitogen-activated protein kinase 8
MOL000422	kaempferol	Xanthine dehydrogenase/oxidase
MOL000422	kaempferol	Interstitial collagenase
MOL000422	kaempferol	Signal transducer and activator of transcription 1-alpha/beta
MOL000422	kaempferol	Cell division control protein 2 homolog
MOL000422	kaempferol	Peroxisome proliferator-activated receptor gamma
MOL000422	kaempferol	Heme oxygenase 1
MOL000422	kaempferol	Cytochrome P450 3A4
MOL000422	kaempferol	Cytochrome P450 1A2
MOL000422	kaempferol	Cytochrome P450 1A1
MOL000422	kaempferol	Intercellular adhesion molecule 1
MOL000422	kaempferol	E-selectin
MOL000422	kaempferol	Vascular cell adhesion protein 1
MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 2
MOL000422	kaempferol	Cytochrome P450 1B1
MOL000422	kaempferol	Arachidonate 5-lipoxygenase
MOL000422	kaempferol	Hyaluronan synthase 2
MOL000422	kaempferol	Glutathione S-transferase P
MOL000422	kaempferol	Aryl hydrocarbon receptor
MOL000422	kaempferol	26S proteasome non-ATPase regulatory subunit 3
MOL000422	kaempferol	Solute carrier family 2, facilitated glucose transporter member 4
MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 3
MOL000422	kaempferol	Insulin receptor
MOL000422	kaempferol	Type I iodothyronine deiodinase
MOL000422	kaempferol	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
MOL000422	kaempferol	Peroxidase C1A
MOL000422	kaempferol	Glutathione S-transferase Mu 1
MOL000422	kaempferol	Glutathione S-transferase Mu 2
MOL000422	kaempferol	Aldo-keto reductase family 1 member C3
MOL000422	kaempferol	Antileukoproteinase
MOL004328	naringenin	Prostaglandin G/H synthase 1
MOL004328	naringenin	Estrogen receptor
MOL004328	naringenin	Prostaglandin G/H synthase 2
MOL004328	naringenin	Heat shock protein HSP 90
MOL004328	naringenin	Beta-lactamase
MOL004328	naringenin	mRNA of PKA Catalytic Subunit C-alpha
MOL004328	naringenin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL004328	naringenin	Transcription factor p65
MOL004328	naringenin	RAC-alpha serine/threonine-protein kinase
MOL004328	naringenin	Apoptosis regulator Bcl-2
MOL004328	naringenin	Mitogen-activated protein kinase 3
MOL004328	naringenin	Mitogen-activated protein kinase 1
MOL004328	naringenin	Caspase-3
MOL004328	naringenin	Fatty acid synthase
MOL004328	naringenin	Low-density lipoprotein receptor
MOL004328	naringenin	Bcl2 antagonist of cell death
MOL004328	naringenin	Superoxide dismutase [Cu-Zn]
MOL004328	naringenin	Catalase
MOL004328	naringenin	Peroxisome proliferator-activated receptor gamma
MOL004328	naringenin	Microsomal triglyceride transfer protein large subunit
MOL004328	naringenin	Apolipoprotein B-100
MOL004328	naringenin	Phospholipase B1, membrane-associated
MOL004328	naringenin	3-hydroxy-3-methylglutaryl-coenzyme A reductase
MOL004328	naringenin	Cytochrome P450 19A1
MOL004328	naringenin	Glutathione S-transferase P
MOL004328	naringenin	UDP-glucuronosyltransferase 1-1
MOL004328	naringenin	Peroxisome proliferator-activated receptor alpha
MOL004328	naringenin	Sterol regulatory element-binding protein 1
MOL004328	naringenin	Glutathione reductase, mitochondrial
MOL004328	naringenin	Multidrug resistance-associated protein 1
MOL004328	naringenin	Adiponectin
MOL004328	naringenin	Sterol O-acyltransferase 2
MOL004328	naringenin	Aldo-keto reductase family 1 member C1
MOL004328	naringenin	Aspartate aminotransferase, cytoplasmic
MOL004328	naringenin	4-aminobutyrate aminotransferase, mitochondrial
MOL004328	naringenin	Liver carboxylesterase 1
MOL004328	naringenin	Sterol O-acyltransferase 1
MOL000437	Hirsutrin	DNA topoisomerase II
MOL000437	Hirsutrin	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL000437	Hirsutrin	Coagulation factor Xa
MOL004589	Methylheptane	Cholinesterase
MOL004589	Methylheptane	mRNA of PKA Catalytic Subunit C-alpha
MOL004589	Methylheptane	Trypsin-3
MOL004589	Methylheptane	Alcohol dehydrogenase 1B
MOL004589	Methylheptane	Alcohol dehydrogenase 1C
MOL000467	Castanin	Nitric oxide synthase, inducible
MOL000467	Castanin	Prostaglandin G/H synthase 1
MOL000467	Castanin	Muscarinic acetylcholine receptor M3
MOL000467	Castanin	Estrogen receptor
MOL000467	Castanin	Androgen receptor
MOL000467	Castanin	Sodium channel protein type 5 subunit alpha
MOL000467	Castanin	Peroxisome proliferator activated receptor gamma
MOL000467	Castanin	Prostaglandin G/H synthase 2
MOL000467	Castanin	Retinoic acid receptor RXR-alpha
MOL000467	Castanin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000467	Castanin	Alpha-1B adrenergic receptor
MOL000467	Castanin	Beta-2 adrenergic receptor
MOL000467	Castanin	Estrogen receptor beta
MOL000467	Castanin	Dipeptidyl peptidase IV
MOL000467	Castanin	Beta-secretase
MOL000467	Castanin	Mitogen-activated protein kinase 14
MOL000467	Castanin	Glycogen synthase kinase-3 beta
MOL000467	Castanin	Heat shock protein HSP 90
MOL000467	Castanin	Cell division protein kinase 2
MOL000467	Castanin	Serine/threonine-protein kinase Chk1
MOL000467	Castanin	mRNA of PKA Catalytic Subunit C-alpha
MOL000467	Castanin	Ig gamma-1 chain C region
MOL000467	Castanin	Trypsin-1
MOL000467	Castanin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000467	Castanin	Cyclin-A2
MOL000467	Castanin	Calmodulin
MOL000467	Castanin	Thrombin
MOL000467	Castanin	Acetylcholinesterase
MOL000467	Castanin	Nuclear receptor coactivator 2
MOL000467	Castanin	Dopamine D1 receptor
MOL004723	beta-Terpinene	Prostaglandin G/H synthase 1
MOL004723	beta-Terpinene	Muscarinic acetylcholine receptor M3
MOL004723	beta-Terpinene	Muscarinic acetylcholine receptor M1
MOL004723	beta-Terpinene	Prostaglandin G/H synthase 2
MOL004723	beta-Terpinene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL004723	beta-Terpinene	Muscarinic acetylcholine receptor M2
MOL004723	beta-Terpinene	Alpha-1B adrenergic receptor
MOL004723	beta-Terpinene	Neuronal acetylcholine receptor subunit alpha-2
MOL004723	beta-Terpinene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004723	beta-Terpinene	Nuclear receptor coactivator 2
MOL004723	beta-Terpinene	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL004723	beta-Terpinene	Cytochrome P450-cam
MOL004723	beta-Terpinene	Alcohol dehydrogenase 1C
MOL000475	anethole	Alpha-2C adrenergic receptor
MOL000475	anethole	Sodium-dependent noradrenaline transporter
MOL000475	anethole	Alpha-1A adrenergic receptor
MOL000475	anethole	Sodium-dependent dopamine transporter
MOL000475	anethole	Beta-2 adrenergic receptor
MOL000475	anethole	Amine oxidase [flavin-containing] B
MOL000475	anethole	Amine oxidase [flavin-containing] A
MOL000475	anethole	Lysozyme
MOL000475	anethole	Renin, renal
MOL000475	anethole	Trypsin-3
MOL000475	anethole	Muscarinic acetylcholine receptor M1
MOL000475	anethole	Transcription factor p65
MOL000475	anethole	Transcription factor AP-1
MOL000475	anethole	NF-kappa-B inhibitor alpha
MOL000475	anethole	Interleukin-2
MOL004802	(E)-1-butoxyhex-2-ene	Alcohol dehydrogenase 1C
MOL004804	18beta-glycyrrhetinic acid	Cytochrome P450 2E1
MOL004804	18beta-glycyrrhetinic acid	Corticosteroid 11-beta-dehydrogenase isozyme 2
MOL004804	18beta-glycyrrhetinic acid	Catenin beta-1
MOL004804	18beta-glycyrrhetinic acid	Gap junction alpha-1 protein
MOL004804	18beta-glycyrrhetinic acid	Catenin alpha-1
MOL004804	18beta-glycyrrhetinic acid	Junction plakoglobin
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Nitric oxide synthase, inducible
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Potassium voltage-gated channel subfamily H member 2
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Estrogen receptor
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Androgen receptor
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Peroxisome proliferator activated receptor gamma
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Coagulation factor Xa
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Prostaglandin G/H synthase 2
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Estrogen receptor beta
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Mitogen-activated protein kinase 14
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Glycogen synthase kinase-3 beta
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Calmodulin
MOL004806	euchrenone	Nitric oxide synthase, inducible
MOL004806	euchrenone	Potassium voltage-gated channel subfamily H member 2
MOL004806	euchrenone	Estrogen receptor
MOL004806	euchrenone	Sodium channel protein type 5 subunit alpha
MOL004806	euchrenone	Coagulation factor Xa
MOL004806	euchrenone	Prostaglandin G/H synthase 2
MOL004806	euchrenone	Estrogen receptor beta
MOL004806	euchrenone	Beta-secretase
MOL004806	euchrenone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004806	euchrenone	Calmodulin
MOL004807	glucuronic acid	Prostaglandin G/H synthase 2
MOL004807	glucuronic acid	Lactase-phlorizin hydrolase
MOL004807	glucuronic acid	Ig gamma-1 chain C region
MOL004807	glucuronic acid	Ferrichrome-iron receptor
MOL004807	glucuronic acid	Hyaluronate lyase
MOL004807	glucuronic acid	Glutamate receptor 2
MOL004807	glucuronic acid	Chondroitinase AC
MOL004807	glucuronic acid	Superoxide dismutase [Cu-Zn]
MOL004808	glyasperin B	Nitric oxide synthase, inducible
MOL004808	glyasperin B	Thrombin
MOL004808	glyasperin B	Estrogen receptor
MOL004808	glyasperin B	Androgen receptor
MOL004808	glyasperin B	Peroxisome proliferator activated receptor gamma
MOL004808	glyasperin B	Coagulation factor Xa
MOL004808	glyasperin B	Prostaglandin G/H synthase 2
MOL004808	glyasperin B	Coagulation factor VII
MOL004808	glyasperin B	Vascular endothelial growth factor receptor 2
MOL004808	glyasperin B	Acetylcholinesterase
MOL004808	glyasperin B	DNA topoisomerase II
MOL004808	glyasperin B	Estrogen receptor beta
MOL004808	glyasperin B	Dipeptidyl peptidase IV
MOL004808	glyasperin B	Glycogen synthase kinase-3 beta
MOL004808	glyasperin B	Heat shock protein HSP 90
MOL004808	glyasperin B	Cell division protein kinase 2
MOL004808	glyasperin B	Trypsin-1
MOL004808	glyasperin B	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004808	glyasperin B	Cyclin-A2
MOL004808	glyasperin B	Nuclear receptor coactivator 2
MOL004808	glyasperin B	Calmodulin
MOL004810	glyasperin F	Nitric oxide synthase, inducible
MOL004810	glyasperin F	Prostaglandin G/H synthase 1
MOL004810	glyasperin F	Estrogen receptor
MOL004810	glyasperin F	Androgen receptor
MOL004810	glyasperin F	Sodium channel protein type 5 subunit alpha
MOL004810	glyasperin F	Peroxisome proliferator activated receptor gamma
MOL004810	glyasperin F	Coagulation factor Xa
MOL004810	glyasperin F	Prostaglandin G/H synthase 2
MOL004810	glyasperin F	DNA topoisomerase II
MOL004810	glyasperin F	Estrogen receptor beta
MOL004810	glyasperin F	Mitogen-activated protein kinase 14
MOL004810	glyasperin F	Glycogen synthase kinase-3 beta
MOL004810	glyasperin F	Heat shock protein HSP 90
MOL004810	glyasperin F	Cell division protein kinase 2
MOL004810	glyasperin F	Trypsin-1
MOL004810	glyasperin F	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004810	glyasperin F	Cyclin-A2
MOL004810	glyasperin F	Calmodulin
MOL004811	Glyasperin C	Nitric oxide synthase, inducible
MOL004811	Glyasperin C	Thrombin
MOL004811	Glyasperin C	Potassium voltage-gated channel subfamily H member 2
MOL004811	Glyasperin C	Estrogen receptor
MOL004811	Glyasperin C	Androgen receptor
MOL004811	Glyasperin C	Sodium channel protein type 5 subunit alpha
MOL004811	Glyasperin C	Peroxisome proliferator activated receptor gamma
MOL004811	Glyasperin C	Coagulation factor Xa
MOL004811	Glyasperin C	Prostaglandin G/H synthase 2
MOL004811	Glyasperin C	Retinoic acid receptor RXR-alpha
MOL004811	Glyasperin C	Acetylcholinesterase
MOL004811	Glyasperin C	DNA topoisomerase II
MOL004811	Glyasperin C	Estrogen receptor beta
MOL004811	Glyasperin C	Dipeptidyl peptidase IV
MOL004811	Glyasperin C	Mitogen-activated protein kinase 14
MOL004811	Glyasperin C	Glycogen synthase kinase-3 beta
MOL004811	Glyasperin C	Heat shock protein HSP 90
MOL004811	Glyasperin C	Cell division protein kinase 2
MOL004811	Glyasperin C	Serine/threonine-protein kinase Chk1
MOL004811	Glyasperin C	Trypsin-1
MOL004811	Glyasperin C	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004811	Glyasperin C	Cyclin-A2
MOL004811	Glyasperin C	Nuclear receptor coactivator 2
MOL004811	Glyasperin C	Calmodulin
MOL004814	Isotrifoliol	Nitric oxide synthase, inducible
MOL004814	Isotrifoliol	Estrogen receptor
MOL004814	Isotrifoliol	Androgen receptor
MOL004814	Isotrifoliol	Prostaglandin G/H synthase 2
MOL004814	Isotrifoliol	Estrogen receptor beta
MOL004814	Isotrifoliol	Mitogen-activated protein kinase 14
MOL004814	Isotrifoliol	Glycogen synthase kinase-3 beta
MOL004814	Isotrifoliol	Heat shock protein HSP 90
MOL004814	Isotrifoliol	Cell division protein kinase 2
MOL004814	Isotrifoliol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL004814	Isotrifoliol	Serine/threonine-protein kinase Chk1
MOL004814	Isotrifoliol	mRNA of PKA Catalytic Subunit C-alpha
MOL004814	Isotrifoliol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004814	Isotrifoliol	Cyclin-A2
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Nitric oxide synthase, inducible
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Prostaglandin G/H synthase 1
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Estrogen receptor
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Androgen receptor
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Sodium channel protein type 5 subunit alpha
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Peroxisome proliferator activated receptor gamma
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Coagulation factor Xa
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Prostaglandin G/H synthase 2
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Carbonic anhydrase II
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Retinoic acid receptor RXR-alpha
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Alpha-1B adrenergic receptor
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Estrogen receptor beta
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Mitogen-activated protein kinase 14
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Glycogen synthase kinase-3 beta
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Cell division protein kinase 2
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Serine/threonine-protein kinase Chk1
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Cyclin-A2
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Nuclear receptor coactivator 2
MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Calmodulin
MOL004820	kanzonols W	Nitric oxide synthase, inducible
MOL004820	kanzonols W	Prostaglandin G/H synthase 1
MOL004820	kanzonols W	Estrogen receptor
MOL004820	kanzonols W	Androgen receptor
MOL004820	kanzonols W	Sodium channel protein type 5 subunit alpha
MOL004820	kanzonols W	Peroxisome proliferator activated receptor gamma
MOL004820	kanzonols W	Coagulation factor Xa
MOL004820	kanzonols W	Prostaglandin G/H synthase 2
MOL004820	kanzonols W	Retinoic acid receptor RXR-alpha
MOL004820	kanzonols W	DNA topoisomerase II
MOL004820	kanzonols W	Estrogen receptor beta
MOL004820	kanzonols W	Mitogen-activated protein kinase 14
MOL004820	kanzonols W	Glycogen synthase kinase-3 beta
MOL004820	kanzonols W	Cell division protein kinase 2
MOL004820	kanzonols W	Serine/threonine-protein kinase Chk1
MOL004820	kanzonols W	Trypsin-1
MOL004820	kanzonols W	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004820	kanzonols W	Cyclin-A2
MOL004820	kanzonols W	Nuclear receptor coactivator 2
MOL004820	kanzonols W	Nuclear receptor coactivator 1
MOL004820	kanzonols W	Calmodulin
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Nitric oxide synthase, inducible
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Thrombin
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Estrogen receptor
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Androgen receptor
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Peroxisome proliferator activated receptor gamma
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Coagulation factor Xa
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Prostaglandin G/H synthase 2
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Coagulation factor VII
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Vascular endothelial growth factor receptor 2
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Acetylcholinesterase
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	DNA topoisomerase II
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Estrogen receptor beta
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Dipeptidyl peptidase IV
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Mitogen-activated protein kinase 14
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Glycogen synthase kinase-3 beta
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Cell division protein kinase 2
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Serine/threonine-protein kinase Chk1
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Trypsin-1
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Cyclin-A2
MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Calmodulin
MOL005812	naringin	DNA topoisomerase II
MOL005812	naringin	Cyclin-dependent kinase inhibitor 1
MOL005812	naringin	Tumor necrosis factor
MOL005812	naringin	Ras-specific guanine nucleotide-releasing factor 2
MOL005812	naringin	RAF proto-oncogene serine/threonine-protein kinase
MOL004827	Semilicoisoflavone B	Nitric oxide synthase, inducible
MOL004827	Semilicoisoflavone B	Thrombin
MOL004827	Semilicoisoflavone B	Estrogen receptor
MOL004827	Semilicoisoflavone B	Androgen receptor
MOL004827	Semilicoisoflavone B	Sodium channel protein type 5 subunit alpha
MOL004827	Semilicoisoflavone B	Peroxisome proliferator activated receptor gamma
MOL004827	Semilicoisoflavone B	Coagulation factor Xa
MOL004827	Semilicoisoflavone B	Prostaglandin G/H synthase 2
MOL004827	Semilicoisoflavone B	Coagulation factor VII
